testing_performance,testing_complexity,training_performance,training_complexity,task_id,selection,split,task_type,seed
0.89855075,10881,0.9206349,10881,146818,tournament,10%,classification,5038
0.77,28,0.87777776,28,168757,tournament,10%,classification,5166
0.66442955,130836,0.6791045,118616,2073,tournament,10%,classification,5302
0.5810811,41311,0.6315789,41311,359959,tournament,10%,classification,5275
0.884058,3511,0.93650794,3221,146818,tournament,10%,classification,5044
0.6216216,9951,0.7910448,8925,359954,tournament,10%,classification,5069
0.8436019,14,0.8947368,14,359962,tournament,10%,classification,5468
0.6577181,146301,0.64179105,132581,2073,tournament,10%,classification,5311
0.89041096,92951,0.969697,90401,359958,tournament,10%,classification,5251
0.75,5813,0.8333333,5303,168757,tournament,10%,classification,5176
0.8720379,86386,0.91052634,78756,359962,tournament,10%,classification,5451
0.9315069,117921,0.969697,113041,359958,tournament,10%,classification,5243
0.884058,256,0.93650794,236,146818,tournament,10%,classification,5048
0.89855075,14,0.8888889,14,146818,tournament,10%,classification,5034
0.6308725,84986,0.6567164,77626,2073,tournament,10%,classification,5312
0.884058,32916,0.9206349,29136,146818,tournament,10%,classification,5054
0.8490566,2,0.9157895,2,359956,tournament,10%,classification,5208
0.9884393,173,1.0,173,359960,tournament,10%,classification,5377
0.5202703,27082,0.6616541,26542,359959,tournament,10%,classification,5276
0.84615386,342691,0.8742857,315751,168784,tournament,10%,classification,5419
0.9041096,28811,0.9621212,26571,359958,tournament,10%,classification,5266
0.82564104,271911,0.8971428,249311,168784,tournament,10%,classification,5392
1.0,135,1.0,135,359960,tournament,10%,classification,5370
0.87677723,38161,0.91052634,33551,359962,tournament,10%,classification,5466
0.89726025,2687,0.95454544,2639,359958,tournament,10%,classification,5269
0.6351351,71,0.8208955,71,359954,tournament,10%,classification,5090
0.7866667,560,0.8382353,507,359955,tournament,10%,classification,5099
0.7297297,591,0.7910448,591,359954,tournament,10%,classification,5076
0.86986303,510,0.969697,510,359958,tournament,10%,classification,5264
0.6577181,9,0.6567164,9,2073,tournament,10%,classification,5314
0.6308725,93361,0.6567164,83721,2073,tournament,10%,classification,5301
0.5472973,1074,0.65413535,981,359959,tournament,10%,classification,5273
0.91780823,295,0.95454544,295,359958,tournament,10%,classification,5254
0.6891892,215,0.70149255,221,359954,tournament,10%,classification,5067
0.6486486,98401,0.8358209,88481,359954,tournament,10%,classification,5066
0.8301887,58727,0.9368421,77357,359956,tournament,10%,classification,5183
0.8235294,211,0.9350649,211,190146,tournament,10%,classification,5122
0.8113208,98,0.96842104,98,359956,tournament,10%,classification,5200
0.8815166,33426,0.9052632,30486,359962,tournament,10%,classification,5455
0.8405797,1121,0.95238096,1073,146818,tournament,10%,classification,5055
0.6081081,308761,0.74626863,285791,359954,tournament,10%,classification,5068
0.7826087,2,1.0,2,146818,tournament,10%,classification,5056
0.74,778,0.84444445,778,168757,tournament,10%,classification,5172
0.7866667,447,0.89705884,447,359955,tournament,10%,classification,5100
0.6891892,224,0.880597,224,359954,tournament,10%,classification,5080
0.8578199,69761,0.8842105,63071,359962,tournament,10%,classification,5460
0.85507244,266,0.96825397,236,146818,tournament,10%,classification,5043
0.8,29261,0.9220779,28441,190146,tournament,10%,classification,5140
0.77,2,0.8888889,2,168757,tournament,10%,classification,5155
0.6486486,79646,0.8358209,72866,359954,tournament,10%,classification,5072
0.9109589,92871,0.97727275,87951,359958,tournament,10%,classification,5245
1.0,93,1.0,93,359960,tournament,10%,classification,5373
0.66442955,38,0.7089552,38,2073,tournament,10%,classification,5315
0.85882354,354,0.9480519,335,190146,tournament,10%,classification,5127
0.67785233,259781,0.6268657,243361,2073,tournament,10%,classification,5313
0.7924528,5,0.95789474,5,359956,tournament,10%,classification,5190
0.76,5,0.9117647,5,359955,tournament,10%,classification,5097
0.89855075,5,0.96825397,5,146818,tournament,10%,classification,5053
0.91764706,457,0.90909094,457,190146,tournament,10%,classification,5144
0.68456376,492031,0.70149255,445901,2073,tournament,10%,classification,5324
0.84705883,239,0.8961039,239,190146,tournament,10%,classification,5126
0.8835617,180631,0.969697,169991,359958,tournament,10%,classification,5252
0.8720379,18892,0.8894737,17272,359962,tournament,10%,classification,5477
0.8151659,7,0.9,7,359962,tournament,10%,classification,5464
0.6308725,113762,0.7089552,100802,2073,tournament,10%,classification,5330
0.6912752,157561,0.6567164,141181,2073,tournament,10%,classification,5306
0.6756757,27301,0.76119405,24801,359954,tournament,10%,classification,5089
0.8153846,445511,0.8742857,421951,168784,tournament,10%,classification,5403
0.76,396,0.84444445,366,168757,tournament,10%,classification,5178
0.70469797,131092,0.6567164,117792,2073,tournament,10%,classification,5320
0.6891892,231,0.7910448,231,359954,tournament,10%,classification,5087
0.5810811,49611,0.6616541,44791,359959,tournament,10%,classification,5293
0.76,8371,0.88235295,7811,359955,tournament,10%,classification,5091
0.77,18102,0.84444445,16482,168757,tournament,10%,classification,5152
0.85507244,5,0.93650794,5,146818,tournament,10%,classification,5033
0.8436019,566,0.8789474,596,359962,tournament,10%,classification,5454
0.8720379,82222,0.92105263,75762,359962,tournament,10%,classification,5479
0.8578199,57,0.9052632,57,359962,tournament,10%,classification,5474
0.8578199,12621,0.9052632,12041,359962,tournament,10%,classification,5473
0.86255926,1179,0.8894737,1179,359962,tournament,10%,classification,5470
0.78,16961,0.8111111,12731,168757,tournament,10%,classification,5151
0.8679245,3,0.9157895,3,359956,tournament,10%,classification,5207
0.8835617,116681,0.9621212,107331,359958,tournament,10%,classification,5242
0.8,11,0.8961039,11,190146,tournament,10%,classification,5121
0.87058824,1445,0.8961039,1297,190146,tournament,10%,classification,5142
0.8672986,4,0.92105263,4,359962,tournament,10%,classification,5471
0.6216216,1063,0.8208955,1063,359954,tournament,10%,classification,5062
0.9130435,5,0.93650794,5,146818,tournament,10%,classification,5036
0.70666665,6,0.88235295,6,359955,tournament,10%,classification,5095
0.68456376,18,0.6492537,18,2073,tournament,10%,classification,5317
0.8352941,1157,0.9350649,1157,190146,tournament,10%,classification,5149
0.76,692,0.86764705,692,359955,tournament,10%,classification,5118
0.85882354,1445,0.9480519,1445,190146,tournament,10%,classification,5141
0.8,1409,0.8382353,1409,359955,tournament,10%,classification,5120
0.74666667,17,0.8382353,17,359955,tournament,10%,classification,5098
0.5945946,82071,0.6315789,83111,359959,tournament,10%,classification,5285
0.6979866,448221,0.7238806,412861,2073,tournament,10%,classification,5329
0.91780823,2,0.9469697,2,359958,tournament,10%,classification,5265
0.8530806,33211,0.9,30671,359962,tournament,10%,classification,5475
0.5810811,17491,0.68421054,17371,359959,tournament,10%,classification,5289
1.0,108,1.0,108,359960,tournament,10%,classification,5375
0.75,3441,0.8666667,3331,168757,tournament,10%,classification,5159
0.82564104,719421,0.8457143,663081,168784,tournament,10%,classification,5410
0.89411765,633,0.8961039,633,190146,tournament,10%,classification,5134
0.6148649,7874,0.62406015,7874,359959,tournament,10%,classification,5291
1.0,126,1.0,126,359960,tournament,10%,classification,5364
0.8530806,31021,0.9157895,28491,359962,tournament,10%,classification,5453
0.6013514,30943,0.71428573,29407,359959,tournament,10%,classification,5271
1.0,132,1.0,132,359960,tournament,10%,classification,5366
0.8962264,1714,0.9263158,1714,359956,tournament,10%,classification,5193
0.527027,116431,0.66917294,102371,359959,tournament,10%,classification,5290
0.89411765,581,0.8961039,581,190146,tournament,10%,classification,5146
0.76,903,0.88235295,903,359955,tournament,10%,classification,5109
0.6351351,71921,0.7761194,64721,359954,tournament,10%,classification,5064
0.89855075,32,0.95238096,32,146818,tournament,10%,classification,5047
0.5743243,646,0.65413535,566,359959,tournament,10%,classification,5278
0.8235294,381,0.8961039,346,190146,tournament,10%,classification,5130
0.6621622,13771,0.7761194,13531,359954,tournament,10%,classification,5078
0.74,20177,0.85555553,18137,168757,tournament,10%,classification,5170
0.82666665,4,0.88235295,4,359955,tournament,10%,classification,5115
0.9130435,2461,0.93650794,1921,146818,tournament,10%,classification,5037
0.884058,7821,0.93650794,6861,146818,tournament,10%,classification,5032
0.6351351,3088,0.7761194,3088,359954,tournament,10%,classification,5082
1.0,112,1.0,112,359960,tournament,10%,classification,5388
0.5405405,2421,0.74626863,2001,359954,tournament,10%,classification,5073
0.7733333,10,0.8235294,10,359955,tournament,10%,classification,5093
0.6621622,32691,0.7910448,31491,359954,tournament,10%,classification,5081
1.0,103,1.0,103,359960,tournament,10%,classification,5390
0.89411765,778,0.8831169,778,190146,tournament,10%,classification,5148
0.5878378,12731,0.63909775,12691,359959,tournament,10%,classification,5280
0.73333335,41,0.86764705,46,359955,tournament,10%,classification,5108
0.7948718,47441,0.85714287,43571,168784,tournament,10%,classification,5413
0.8530806,13,0.8894737,13,359962,tournament,10%,classification,5456
0.73,1516,0.84444445,1201,168757,tournament,10%,classification,5157
0.6621622,31501,0.8208955,28701,359954,tournament,10%,classification,5075
0.8695652,521,0.95238096,593,146818,tournament,10%,classification,5059
0.89411765,905,0.8701299,905,190146,tournament,10%,classification,5135
0.67114097,99582,0.7238806,89562,2073,tournament,10%,classification,5322
0.7027027,1042,0.80597013,1042,359954,tournament,10%,classification,5086
0.8153846,484521,0.85714287,451921,168784,tournament,10%,classification,5417
0.82051283,143101,0.8742857,141741,168784,tournament,10%,classification,5398
0.74666667,79,0.88235295,79,359955,tournament,10%,classification,5105
0.91780823,1862,0.969697,1862,359958,tournament,10%,classification,5247
0.5675676,11131,0.6466165,10975,359959,tournament,10%,classification,5283
0.8584906,2,0.96842104,2,359956,tournament,10%,classification,5201
0.84705883,274,0.90909094,274,190146,tournament,10%,classification,5150
0.73,51866,0.85555553,45876,168757,tournament,10%,classification,5156
0.8396226,45471,0.94736844,41451,359956,tournament,10%,classification,5191
0.70469797,44641,0.6492537,45361,2073,tournament,10%,classification,5307
0.85882354,1445,0.9220779,1445,190146,tournament,10%,classification,5124
0.7948718,20477,0.86285716,19283,168784,tournament,10%,classification,5409
0.8436019,2,0.9,2,359962,tournament,10%,classification,5462
0.86255926,879,0.91052634,796,359962,tournament,10%,classification,5457
0.5135135,382691,0.6616541,348781,359959,tournament,10%,classification,5288
0.5337838,117771,0.66917294,106171,359959,tournament,10%,classification,5272
0.7733333,94471,0.85294116,87091,359955,tournament,10%,classification,5102
0.74666667,816,0.86764705,756,359955,tournament,10%,classification,5094
0.73333335,3,0.8382353,3,359955,tournament,10%,classification,5113
0.8153846,199171,0.86285716,187711,168784,tournament,10%,classification,5414
0.71,557,0.8,527,168757,tournament,10%,classification,5177
0.76,6,0.86764705,6,359955,tournament,10%,classification,5092
0.82051283,492251,0.8742857,466561,168784,tournament,10%,classification,5394
0.8773585,5121,0.9368421,5121,359956,tournament,10%,classification,5210
0.8051282,304951,0.85142857,296211,168784,tournament,10%,classification,5418
1.0,100,1.0,100,359960,tournament,10%,classification,5378
0.8679245,52992,0.94736844,48342,359956,tournament,10%,classification,5187
0.76,6,0.8382353,6,359955,tournament,10%,classification,5112
1.0,66,1.0,66,359960,tournament,10%,classification,5362
0.87058824,1445,0.8831169,1297,190146,tournament,10%,classification,5123
0.6216216,5132,0.7910448,4762,359954,tournament,10%,classification,5088
0.91780823,13706,0.9621212,12286,359958,tournament,10%,classification,5260
0.8117647,46032,0.8961039,43132,190146,tournament,10%,classification,5133
1.0,76,1.0,76,359960,tournament,10%,classification,5385
0.6621622,231,0.76119405,231,359954,tournament,10%,classification,5074
0.8396226,239241,0.8947368,209881,359956,tournament,10%,classification,5189
0.73333335,7,0.86764705,7,359955,tournament,10%,classification,5096
0.8483412,4,0.9,4,359962,tournament,10%,classification,5465
1.0,184,1.0,184,359960,tournament,10%,classification,5372
0.5472973,9066,0.6766917,9671,359959,tournament,10%,classification,5298
0.90588236,704,0.9350649,704,190146,tournament,10%,classification,5138
0.85507244,31,0.8888889,31,146818,tournament,10%,classification,5050
0.5810811,39229,0.66917294,35383,359959,tournament,10%,classification,5295
0.6351351,87771,0.80597013,79561,359954,tournament,10%,classification,5084
0.9109589,37,0.9621212,35,359958,tournament,10%,classification,5259
0.54362416,213,0.70149255,213,2073,tournament,10%,classification,5321
0.86986303,11,0.93939394,11,359958,tournament,10%,classification,5250
0.6933333,51,0.9117647,51,359955,tournament,10%,classification,5106
0.8773585,820,0.9052632,820,359956,tournament,10%,classification,5185
0.8695652,60,0.9047619,60,146818,tournament,10%,classification,5052
0.6308725,2,0.6044776,2,2073,tournament,10%,classification,5327
1.0,101,1.0,101,359960,tournament,10%,classification,5361
0.5540541,19061,0.6616541,3691,359959,tournament,10%,classification,5282
0.8530806,76,0.9052632,76,359962,tournament,10%,classification,5469
0.5067568,53771,0.6466165,47451,359959,tournament,10%,classification,5279
0.8584906,841,0.9263158,841,359956,tournament,10%,classification,5194
0.7846154,347751,0.85142857,327361,168784,tournament,10%,classification,5412
0.83076924,183816,0.86285716,158306,168784,tournament,10%,classification,5391
0.74,30716,0.84444445,28806,168757,tournament,10%,classification,5162
0.82564104,243571,0.8685714,232431,168784,tournament,10%,classification,5396
0.8695652,336,0.95238096,326,146818,tournament,10%,classification,5031
0.83589745,425151,0.8857143,391861,168784,tournament,10%,classification,5407
0.62416106,255771,0.73134327,232121,2073,tournament,10%,classification,5308
0.6486486,474,0.880597,439,359954,tournament,10%,classification,5065
0.8584906,16972,0.9368421,10217,359956,tournament,10%,classification,5198
0.8695652,3636,0.984127,3816,146818,tournament,10%,classification,5040
0.89041096,8251,0.97727275,13531,359958,tournament,10%,classification,5263
0.8301887,557,0.9368421,557,359956,tournament,10%,classification,5181
0.8672986,149656,0.92105263,137936,359962,tournament,10%,classification,5461
0.7897436,240671,0.86285716,222361,168784,tournament,10%,classification,5397
0.75,1684,0.8666667,1684,168757,tournament,10%,classification,5179
